Colony,Policy,PointID,Ring,Status,ParentID,DistancePx,AxialDeltaDeg,PredictionResidualDeg,SignedStepDeg,UnwrappedFiberAxisDeg,CumulativeSignedDeg,CumulativeAbsoluteDeg,NormalizedCost
R3C4,independent_many_to_one,67,1,matched,28.0,7.8130471647,-7.72366973863,-7.72366973863,-7.72366973863,-74.0521540916,-7.72366973863,7.72366973863,0.21303070013
R3C4,independent_many_to_one,68,1,local_ambiguity,,,,,,,,,
R3C4,independent_many_to_one,69,1,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,70,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,71,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,72,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,73,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,74,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,75,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,76,2,matched,38.0,7.41827470013,-8.82570115727,-16.7974271917,-8.82570115727,-53.379111861,-0.853975122802,16.7974271917,0.252331948747
R3C4,independent_many_to_one,77,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,78,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,79,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,80,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,81,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,82,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,83,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,84,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,85,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,86,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,87,2,matched,45.0,11.1159717936,-7.20752074807,-8.66621036866,-7.20752074807,-6.84751484477,-5.74883112748,8.66621036866,0.259203295058
R3C4,independent_many_to_one,88,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,89,2,matched,48.0,11.9809750857,-6.62688279652,-5.53194699279,-6.62688279652,32.6891811261,-7.72181860024,7.72181860024,0.260032828229
R3C4,independent_many_to_one,90,2,matched,48.0,10.4272664006,-11.0169082323,-9.92197242861,-11.0169082323,28.2991556903,-12.1118440361,12.1118440361,0.417233592775
R3C4,independent_many_to_one,91,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,92,2,local_ambiguity,,,,,,,,,
R3C4,independent_many_to_one,93,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,94,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,95,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,96,2,matched,56.0,8.61701696875,2.26921685899,-17.4077797475,2.26921685899,5.62616904095,21.9462134655,21.9462134655,0.0905922160562
R3C4,independent_many_to_one,97,2,matched,56.0,8.93988755366,5.92632093966,-13.7506756668,5.92632093966,9.28327312163,25.6033175461,25.6033175461,0.171455251875
R3C4,independent_many_to_one,98,2,matched,57.0,8.78110373055,-19.0333423978,-12.7300317454,-19.0333423978,37.7648694651,-25.3366530503,25.3366530503,0.986377213769
R3C4,independent_many_to_one,99,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,100,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,101,2,matched,59.0,8.72716205442,-1.26445849848,10.520529257,-1.26445849848,50.0520762614,-13.049446254,13.049446254,0.0837155372258
R3C4,independent_many_to_one,102,2,matched,62.0,15.0470118918,7.08946081454,12.7590080512,7.08946081454,-53.1056344358,1.41991357784,12.7590080512,0.362631857108
R3C4,independent_many_to_one,103,2,matched,62.0,10.3139929998,5.74566018207,11.4152074188,5.74566018207,-54.4494350683,0.0761129453712,11.4152074188,0.19387535622
R3C4,independent_many_to_one,104,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,105,2,matched,62.0,7.85266726414,2.83040717122,8.49995440792,2.83040717122,-57.3646880792,-2.83914006548,8.49995440792,0.0845706746599
R3C4,independent_many_to_one,106,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,107,2,matched,63.0,8.23864785161,-8.66781447148,3.00905301485,-8.66781447148,-78.4490741878,-20.3446819578,20.3446819578,0.258871022239
R3C4,independent_many_to_one,108,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,109,2,matched,67.0,8.6380189565,-10.552610569,-2.82894083039,-10.552610569,-84.6047646607,-18.2762803077,18.2762803077,0.356492132891
R3C4,independent_many_to_one,110,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,111,2,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,112,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,113,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,114,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,115,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,116,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,117,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,118,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,119,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,120,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,121,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,122,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,123,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,124,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,125,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,126,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,127,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,128,3,matched,87.0,9.083847849,-13.8315490263,-6.62402827823,-13.8315490263,-20.6790638711,-19.5803801538,22.497759395,0.56464723732
R3C4,independent_many_to_one,129,3,matched,90.0,12.4556511685,13.2436646522,24.2605728846,13.2436646522,41.5428203425,1.13182061617,25.3555086883,0.600871428415
R3C4,independent_many_to_one,130,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,131,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,132,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,133,3,matched,96.0,24.8051684782,13.9375650124,11.6683481534,13.9375650124,19.5637340533,35.8837784778,35.8837784778,1.12965558131
R3C4,independent_many_to_one,134,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,135,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,136,3,matched,96.0,8.59681770402,14.9976306759,12.7284138169,14.9976306759,20.6237997168,36.9438441413,36.9438441413,0.639677231345
R3C4,independent_many_to_one,137,3,matched,97.0,8.31672139621,-4.70782974587,-10.6341506855,-4.70782974587,4.57544337575,20.8954878003,30.311147292,0.127805522724
R3C4,independent_many_to_one,138,3,matched,102.0,9.72472959383,-3.44298330921,-10.5324441238,-3.44298330921,-56.548617745,-2.02306973137,16.2019913605,0.12861991763
R3C4,independent_many_to_one,139,3,matched,101.0,7.46775452724,9.59872015383,10.8631786523,9.59872015383,59.6507964153,-3.45072610012,22.6481664078,0.288708956066
R3C4,independent_many_to_one,140,3,matched,102.0,8.2823160454,-7.33781204948,-14.427272864,-7.33781204948,-60.4434464853,-5.91789847163,20.0968201007,0.206407332144
R3C4,independent_many_to_one,141,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,142,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,143,3,matched,105.0,8.50066245939,1.59220324294,-1.23820392828,1.59220324294,-55.7724848362,-1.24693682254,10.0921576509,0.0819719453528
R3C4,independent_many_to_one,144,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,145,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,146,3,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,147,3,matched,109.0,9.61264752861,-4.999269432,5.55334113702,-4.999269432,-89.6040340927,-23.2755497397,23.2755497397,0.159197780967
R3C4,independent_many_to_one,148,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,149,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,150,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,151,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,152,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,153,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,154,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,155,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,156,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,157,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,158,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,159,4,matched,128.0,18.4273665457,-1.05869478289,12.7728542434,-1.05869478289,-21.737758654,-20.6390749367,23.5564541778,0.358219773785
R3C4,independent_many_to_one,160,4,matched,128.0,10.9698353257,10.9202485941,24.7517976204,10.9202485941,-9.75881527698,-8.66013155968,33.4180079891,0.424083787809
R3C4,independent_many_to_one,161,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,162,4,matched,128.0,9.34484772211,9.7687752212,23.6003242475,9.7687752212,-10.9102886499,-9.81160493258,32.2665346162,0.329974685523
R3C4,independent_many_to_one,163,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,164,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,165,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,166,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,167,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,168,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,169,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,170,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,171,4,matched,136.0,8.12343112823,-6.88594692886,-21.8835776047,-6.88594692886,13.7378527879,30.0578972125,43.8297910702,0.187610986693
R3C4,independent_many_to_one,172,4,matched,137.0,13.6957517579,3.64056585024,8.34839559612,3.64056585024,8.216009226,24.5360536505,33.9517131423,0.229463201564
R3C4,independent_many_to_one,173,4,matched,137.0,9.7904649485,-16.4181994924,-11.7103697465,-16.4181994924,-11.8427561166,4.47728830792,46.7293467844,0.774220485564
R3C4,independent_many_to_one,174,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,175,4,matched,137.0,10.1781590131,-12.3388444717,-7.63101472579,-12.3388444717,-7.76340109591,8.55664332861,42.6499917637,0.489048079873
R3C4,independent_many_to_one,176,4,matched,139.0,8.5242821583,11.5077614399,1.90904128605,11.5077614399,71.1585578551,8.05703533976,34.1559278477,0.407126494652
R3C4,independent_many_to_one,177,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,178,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,179,4,matched,139.0,15.5388317515,15.1639856275,5.56526547368,15.1639856275,74.8147820428,11.7132595274,37.8121520353,0.827591738379
R3C4,independent_many_to_one,180,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,181,4,matched,143.0,7.83951461318,-4.29820457897,-5.89040782191,-4.29820457897,-60.0706894152,-5.54514140151,14.3903622298,0.110513041742
R3C4,independent_many_to_one,182,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,183,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,184,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,185,4,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,186,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,187,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,188,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,189,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,190,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,191,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,192,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,193,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,194,5,matched,159.0,9.95224143553,13.7754304591,14.834125242,13.7754304591,-7.96232819482,-6.86364447752,37.331884637,0.578076496101
R3C4,independent_many_to_one,195,5,matched,159.0,8.34947150442,7.14415886564,8.20285364853,7.14415886564,-14.5935997883,-13.494916071,30.7006130435,0.200565181766
R3C4,independent_many_to_one,196,5,matched,162.0,16.4627527158,11.6628985601,1.89412333894,11.6628985601,0.752609910257,1.85129362755,43.9294331763,0.623730611945
R3C4,independent_many_to_one,197,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,198,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,199,5,matched,162.0,13.1175928976,7.52922654214,-2.23954867905,7.52922654214,-3.38106210773,-2.28237839044,39.7957611583,0.321826063295
R3C4,independent_many_to_one,200,5,matched,162.0,17.8476483947,5.17552956324,-4.59324565796,5.17552956324,-5.73475908664,-4.63607536934,37.4420641794,0.400372094141
R3C4,independent_many_to_one,201,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,202,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,203,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,204,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,205,5,matched,171.0,12.2097998324,-10.0754010677,-3.18945413882,-10.0754010677,3.66245172026,19.9824961448,53.9051921379,0.40982197938
R3C4,independent_many_to_one,206,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,207,5,matched,171.0,9.95663714226,-1.16880481425,5.71714211461,-1.16880481425,12.5690479737,28.8890923982,44.9985958844,0.107177145421
R3C4,independent_many_to_one,208,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,209,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,210,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,211,5,matched,173.0,7.75745302872,-1.11075467966,15.3074448127,-1.11075467966,-12.9535107963,3.36653362826,47.840101464,0.0660714214047
R3C4,independent_many_to_one,212,5,matched,175.0,7.29506481702,-1.12479845985,11.2140460118,-1.12479845985,-8.88819955576,7.43184486876,43.7747902235,0.058864929984
R3C4,independent_many_to_one,213,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,214,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,215,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,216,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,217,5,matched,181.0,8.54618927687,8.1657929203,12.4639974993,8.1657929203,-51.9048964949,2.62065151879,22.5561551501,0.243146916526
R3C4,independent_many_to_one,218,5,matched,181.0,10.5247203609,-1.21227886325,3.08592571572,-1.21227886325,-61.2829682784,-6.75742026476,15.6026410931,0.119614136135
R3C4,independent_many_to_one,219,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,220,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,221,5,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,222,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,223,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,224,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,225,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,226,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,227,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,228,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,229,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,230,6,matched,195.0,18.6968936563,-9.19541335995,-16.3395722256,-9.19541335995,-23.7890131483,-22.690329431,39.8960264034,0.577279794047
R3C4,independent_many_to_one,231,6,matched,195.0,15.2202761774,-10.6119412109,-17.7561000765,-10.6119412109,-25.2055409992,-24.1068572819,41.3125542544,0.524002984152
R3C4,independent_many_to_one,232,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,233,6,matched,194.0,8.92540182231,8.97407146265,-4.80135899649,8.97407146265,1.01174326784,2.11042698513,46.3059560996,0.284716077432
R3C4,independent_many_to_one,234,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,235,6,matched,194.0,12.2010148758,10.3595427631,-3.41588769603,10.3595427631,2.39721456829,3.49589828559,47.6914274001,0.424113570711
R3C4,independent_many_to_one,236,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,237,6,matched,199.0,9.74312350753,8.35124255935,0.822016017211,8.35124255935,4.97018045162,6.06886416892,48.1470037177,0.273717517584
R3C4,independent_many_to_one,238,6,matched,199.0,6.83702567451,5.63794391321,-1.89128262894,5.63794391321,2.25688180547,3.35556552277,45.4337050715,0.128392839796
R3C4,independent_many_to_one,239,6,matched,199.0,6.96316185439,-0.183530888512,-7.71275743065,-0.183530888512,-3.56459299624,-2.46590927895,39.9792920468,0.0508329727574
R3C4,independent_many_to_one,240,6,matched,199.0,9.42605708402,-6.21297829503,-13.7422048372,-6.21297829503,-9.59404040276,-8.49535668546,46.0087394533,0.189500536111
R3C4,independent_many_to_one,241,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,242,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,243,6,matched,207.0,8.88881043403,-8.95580000496,-7.78699519071,-8.95580000496,3.61324796873,19.9332923932,53.9543958894,0.283214792508
R3C4,independent_many_to_one,244,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,245,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,246,6,matched,211.0,8.6722290171,4.51644928184,5.6272039615,4.51644928184,-8.43706151442,7.8829829101,52.3565507459,0.129713769384
R3C4,independent_many_to_one,247,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,248,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,249,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,250,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,251,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,252,6,matched,217.0,13.439044337,12.2417726834,4.07597976312,12.2417726834,-39.6631238115,14.8624242022,34.7979278336,0.56369055996
R3C4,independent_many_to_one,253,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,254,6,matched,217.0,8.99009438459,14.5739185603,6.40812564004,14.5739185603,-37.3309779345,17.1945700791,37.1300737105,0.615592033824
R3C4,independent_many_to_one,255,6,matched,217.0,7.86957876144,14.730861881,6.56506896073,14.730861881,-37.1740346139,17.3515133998,37.2870170312,0.60731668956
R3C4,independent_many_to_one,256,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,257,6,matched,218.0,9.53269026267,3.80667629184,5.01895515509,3.80667629184,-57.4762919866,-2.95074397292,19.4093173849,0.131340743094
R3C4,independent_many_to_one,258,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,259,6,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,260,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,261,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,262,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,263,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,264,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,265,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,266,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,267,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,268,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,269,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,270,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,271,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,272,7,local_ambiguity,,,,,,,,,
R3C4,independent_many_to_one,273,7,matched,231.0,7.1314993965,-6.07575053822,4.53619067264,-6.07575053822,-31.2812915374,-30.1826078201,47.3883047926,0.1455190335
R3C4,independent_many_to_one,274,7,matched,233.0,7.8558859224,-5.4744003645,-14.4484718272,-5.4744003645,-4.46265709666,-3.36397337937,51.7803564641,0.139518231602
R3C4,independent_many_to_one,275,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,276,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,277,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,278,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,279,7,matched,237.0,8.96033212994,17.7740499439,9.42280738457,17.7740499439,22.7442303955,23.8429141128,65.9210536616,0.873827224962
R3C4,independent_many_to_one,280,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,281,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,282,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,283,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,284,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,285,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,286,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,287,7,matched,246.0,9.76949893417,7.32811196219,2.81166268035,7.32811196219,-1.10894955224,15.2110948723,59.6846627081,0.234151125191
R3C4,independent_many_to_one,288,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,289,7,matched,246.0,7.17037892122,-1.95560953184,-6.47205881367,-1.95560953184,-10.3926710463,5.92737337826,54.3121602777,0.0633751983247
R3C4,independent_many_to_one,290,7,matched,246.0,8.58263777684,-8.28060445425,-12.7970537361,-8.28060445425,-16.7176659687,-0.397621544147,60.6371552001,0.24852096795
R3C4,independent_many_to_one,291,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,292,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,293,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,294,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,295,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,296,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,297,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,298,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,299,7,local_ambiguity,,,,,,,,,
R3C4,independent_many_to_one,300,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,301,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,302,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,303,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,304,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,305,7,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,306,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,307,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,308,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,309,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,310,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,311,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,312,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,313,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,314,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,315,8,matched,273.0,10.043996156,1.30520542427,7.38095596249,1.30520542427,-29.9760861131,-28.8774023958,48.6935102168,0.109849577185
R3C4,independent_many_to_one,316,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,317,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,318,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,319,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,320,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,321,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,322,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,323,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,324,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,325,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,326,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,327,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,328,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,329,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,330,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,331,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,332,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,333,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,334,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,335,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,336,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,337,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,338,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,339,8,matched,287.0,27.2677121107,15.8524356124,8.52432365017,15.8524356124,14.7434860601,31.0635304846,75.5370983204,1.40648272582
R3C4,independent_many_to_one,340,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,341,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,342,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,343,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,344,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,345,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,346,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,347,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,348,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,349,8,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,350,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,351,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,352,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,353,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,354,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,355,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,356,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,357,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,358,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,359,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,360,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,361,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,362,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,363,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,364,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,365,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,366,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,367,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,368,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,369,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,370,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,371,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,372,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,373,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,374,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,375,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,376,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,377,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,378,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,379,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,380,9,matched,339.0,8.41950829722,-6.45334204598,-22.3057776583,-6.45334204598,8.29014401414,24.6101884387,81.9904403664,0.178310990539
R3C4,independent_many_to_one,381,9,matched,339.0,12.9125588501,8.85442784528,-6.99800776708,8.85442784528,23.5979139054,39.9179583299,84.3915261657,0.370518980485
